what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1776954843956
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1776954843956
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1776954843957
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1776954843957
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1776954843958
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1776954843958
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1776954843958
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1776954843958
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1776954843959
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1776954843959
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1776954843960
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1776954843960
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1776954843960
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1776954843960
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1776954843960
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1776954843961
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1776954843961
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1776954843970
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1776954843970
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1776954843971
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1776954843977
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1776954843977
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1776954843977
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1776954843977
os,sysinfo,,,"win32",1776954843979
arch,sysinfo,,,"x86",1776954843979
ws,sysinfo,,,"win32",1776954843979
locale,sysinfo,,,"en_US",1776954843979
processors,sysinfo,,,"12",1776954843979
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1776954843979
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1776954843979
java.specification.name,sysinfo,,,"Java Platform API Specification",1776954843979
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1776954843979
java.specification.version,sysinfo,,,"1.6",1776954843979
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1776954843979
java.version,sysinfo,,,"1.6.0_23",1776954843979
java.vm.info,sysinfo,,,"mixed mode",1776954843979
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1776954843979
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1776954843979
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1776954843979
java.vm.specification.version,sysinfo,,,"1.0",1776954843979
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1776954843979
java.vm.version,sysinfo,,,"19.0-b09",1776954843979
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1776954844919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776954850771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955401587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955405004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955406178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955410010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955412071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955413380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955415397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955416189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955419895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955420558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955422415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955423895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955425902
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1776955427265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1776955427275
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1776955430477
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1776955430630
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1776955431680
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1776955431714
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1776955431715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955432582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955438470
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1776955440392
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1776955440407
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1776955441745
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1776955441745
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1776955441745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955444400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955444418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776955449195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776956174598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776956175121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776956175819
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1776956176011
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1776956176049
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1777037853181
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1777037853181
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1777037853182
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1777037853182
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1777037853183
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1777037853183
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1777037853183
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1777037853183
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1777037853183
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1777037853185
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1777037853186
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1777037853187
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1777037853188
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1777037853189
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1777037853189
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1777037853189
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1777037853190
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1777037853191
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1777037853191
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1777037853192
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1777037853193
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1777037853193
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1777037853194
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1777037853195
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1777037853195
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1777037853196
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1777037853197
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1777037853197
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1777037853199
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1777037853199
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1777037853201
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1777037853202
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1777037853202
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1777037853202
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1777037853203
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1777037853203
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1777037853204
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1777037853204
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1777037853205
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1777037853205
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1777037853206
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1777037853207
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1777037853207
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1777037853208
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1777037853209
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1777037853209
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1777037853210
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1777037853210
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1777037853211
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1777037853211
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1777037853308
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1777037853309
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1777037853311
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1777037853311
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1777037853311
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1777037853312
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1777037853313
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1777037853314
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1777037853315
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1777037853315
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1777037853316
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1777037853317
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1777037853317
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1777037853318
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1777037853318
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1777037853319
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1777037853320
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1777037853322
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1777037853323
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1777037853324
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1777037853325
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1777037853325
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1777037853326
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1777037853326
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1777037853327
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1777037853327
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1777037853327
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1777037853328
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1777037853330
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1777037853330
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1777037853331
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1777037853331
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1777037853332
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1777037853332
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1777037853333
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1777037853333
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1777037853343
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1777037853343
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1777037853344
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1777037853345
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1777037853345
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1777037853345
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1777037853345
os,sysinfo,,,"win32",1777037853347
arch,sysinfo,,,"x86",1777037853347
ws,sysinfo,,,"win32",1777037853347
locale,sysinfo,,,"en_US",1777037853347
processors,sysinfo,,,"12",1777037853347
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1777037853347
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1777037853347
java.specification.name,sysinfo,,,"Java Platform API Specification",1777037853347
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1777037853347
java.specification.version,sysinfo,,,"1.6",1777037853347
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1777037853347
java.version,sysinfo,,,"1.6.0_23",1777037853347
java.vm.info,sysinfo,,,"mixed mode",1777037853347
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1777037853347
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1777037853347
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1777037853347
java.vm.specification.version,sysinfo,,,"1.0",1777037853347
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1777037853347
java.vm.version,sysinfo,,,"19.0-b09",1777037853347
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1777037853892
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1777037854160
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1777037854206
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1777037854577
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1777037855015
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1777037855164
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1777037855168
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1777037857243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1777037857360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1777037861471
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1777037863966
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1777037863984
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1777037865338
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1777037865339
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1777037865339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1777037867531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1777037867549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1777037874019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1777037950372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1777037950834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1777037951587
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1777037951662
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1777037951704
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1777038202511
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1777038202511
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1777038202512
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1777038202512
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1777038202512
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1777038202512
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1777038202512
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1777038202513
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1777038202513
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1777038202513
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1777038202513
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1777038202514
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1777038202514
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1777038202514
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1777038202514
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1777038202515
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1777038202515
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1777038202515
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1777038202515
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1777038202516
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1777038202516
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1777038202517
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1777038202517
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1777038202517
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1777038202518
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1777038202518
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1777038202519
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1777038202519
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1777038202519
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1777038202520
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1777038202520
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1777038202521
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1777038202521
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1777038202521
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1777038202521
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1777038202521
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1777038202521
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1777038202522
